data,tipo,categoria,descricao,valor,saldo_acumulado,conta
2025-10-29,Entrada,Recebimento Cliente,PIX cliente,14415.65,4404745.93,Caixa
2025-10-29,Entrada,Outras Receitas,PIX cliente,44124.19,4448870.12,BB-PJ
2025-10-29,Saída,Folha,Folha,-23814.71,4425055.41,BB-PJ
2025-10-29,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-17436.02,4407619.39,Itaú-PJ
2025-10-29,Saída,Impostos,Impostos,-6920.07,4400699.32,Itaú-PJ
2025-10-29,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-13573.01,4387126.31,Itaú-PJ
2025-10-29,Saída,Outras,Outras,-11646.27,4375480.04,Itaú-PJ
2025-10-30,Entrada,Outras Receitas,Liquidação boleto,19368.66,4394848.7,Itaú-PJ
2025-10-30,Entrada,Outras Receitas,PIX cliente,10736.51,4405585.21,BB-PJ
2025-10-30,Entrada,Recebimento Cliente,Liquidação boleto,47280.88,4452866.09,Itaú-PJ
2025-10-30,Entrada,Outras Receitas,Liquidação boleto,23054.21,4475920.3,Caixa
2025-10-30,Entrada,Recebimento Cliente,Liquidação boleto,37809.96,4513730.26,Itaú-PJ
2025-10-30,Saída,Folha,Folha,-20561.42,4493168.84,Itaú-PJ
2025-10-30,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4689.64,4488479.2,Itaú-PJ
2025-10-31,Entrada,Recebimento Cliente,Liquidação boleto,32325.34,4520804.54,Caixa
2025-10-31,Entrada,Recebimento Cliente,Liquidação boleto,4490.3,4525294.84,Itaú-PJ
2025-10-31,Entrada,Outras Receitas,PIX cliente,17988.43,4543283.27,Itaú-PJ
2025-10-31,Entrada,Recebimento Cliente,PIX cliente,10070.61,4553353.88,BB-PJ
2025-10-31,Entrada,Recebimento Cliente,PIX cliente,42672.68,4596026.56,Itaú-PJ
2025-10-31,Saída,Folha,Folha,-16692.97,4579333.59,Itaú-PJ
2025-10-31,Saída,Folha,Folha,-6831.56,4572502.03,Itaú-PJ
2025-10-31,Saída,Folha,Folha,-16475.79,4556026.24,Itaú-PJ
2025-11-01,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-3703.64,4552322.6,Itaú-PJ
2025-11-01,Saída,Impostos,Impostos,-794.25,4551528.35,Itaú-PJ
2025-11-01,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14775.28,4536753.07,BB-PJ
2025-11-01,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-23806.87,4512946.2,Itaú-PJ
2025-11-02,Saída,Energia/Util,Energia/Util,-20380.08,4492566.12,Itaú-PJ
2025-11-02,Saída,Marketing,Marketing,-7615.06,4484951.06,Itaú-PJ
2025-11-02,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-28696.14,4456254.92,Itaú-PJ
2025-11-02,Saída,Energia/Util,Energia/Util,-25478.31,4430776.61,Itaú-PJ
2025-11-03,Entrada,Recebimento Cliente,Liquidação boleto,15254.52,4446031.13,Itaú-PJ
2025-11-03,Entrada,Recebimento Cliente,Liquidação boleto,14586.97,4460618.1,Caixa
2025-11-03,Entrada,Outras Receitas,Liquidação boleto,31081.81,4491699.91,Itaú-PJ
2025-11-03,Entrada,Recebimento Cliente,Liquidação boleto,31155.78,4522855.69,Caixa
2025-11-03,Entrada,Recebimento Cliente,Liquidação boleto,38601.77,4561457.46,Caixa
2025-11-03,Saída,Frete,Frete,-24471.99,4536985.47,Itaú-PJ
2025-11-03,Saída,Folha,Folha,-9334.47,4527651.0,Itaú-PJ
2025-11-03,Saída,Outras,Outras,-15073.54,4512577.46,BB-PJ
2025-11-03,Saída,Energia/Util,Energia/Util,-26907.86,4485669.6,BB-PJ
2025-11-03,Saída,Impostos,Impostos,-6941.51,4478728.09,BB-PJ
2025-11-04,Entrada,Recebimento Cliente,Liquidação boleto,40492.77,4519220.86,BB-PJ
2025-11-04,Entrada,Recebimento Cliente,Liquidação boleto,21623.14,4540844.0,BB-PJ
2025-11-04,Entrada,Recebimento Cliente,PIX cliente,31671.13,4572515.13,Itaú-PJ
2025-11-04,Entrada,Recebimento Cliente,Liquidação boleto,23063.85,4595578.98,Caixa
2025-11-04,Saída,Marketing,Marketing,-24966.25,4570612.73,Itaú-PJ
2025-11-04,Saída,Aluguel,Aluguel,-18853.0,4551759.73,Itaú-PJ
2025-11-04,Saída,Marketing,Marketing,-6269.26,4545490.47,BB-PJ
2025-11-05,Entrada,Recebimento Cliente,Liquidação boleto,26274.95,4571765.42,Caixa
2025-11-05,Entrada,Recebimento Cliente,Liquidação boleto,26291.46,4598056.88,BB-PJ
2025-11-05,Entrada,Recebimento Cliente,Liquidação boleto,44371.84,4642428.72,Caixa
2025-11-05,Entrada,Recebimento Cliente,PIX cliente,26285.55,4668714.27,Caixa
2025-11-05,Entrada,Outras Receitas,PIX cliente,21536.66,4690250.93,BB-PJ
2025-11-05,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-21728.92,4668522.01,Itaú-PJ
2025-11-05,Saída,Impostos,Impostos,-23084.13,4645437.88,Itaú-PJ
2025-11-05,Saída,Energia/Util,Energia/Util,-5528.34,4639909.54,Itaú-PJ
2025-11-05,Saída,Outras,Outras,-13100.6,4626808.94,Itaú-PJ
2025-11-06,Entrada,Recebimento Cliente,Liquidação boleto,17687.97,4644496.91,Itaú-PJ
2025-11-06,Entrada,Recebimento Cliente,PIX cliente,27624.59,4672121.5,Itaú-PJ
2025-11-06,Entrada,Recebimento Cliente,Liquidação boleto,32056.14,4704177.64,Caixa
2025-11-06,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8355.87,4695821.77,Itaú-PJ
2025-11-06,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-24502.37,4671319.4,Itaú-PJ
2025-11-06,Saída,Marketing,Marketing,-8461.02,4662858.38,Itaú-PJ
2025-11-06,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14054.74,4648803.64,BB-PJ
2025-11-06,Saída,Impostos,Impostos,-7310.77,4641492.87,Itaú-PJ
2025-11-07,Entrada,Recebimento Cliente,Liquidação boleto,14271.41,4655764.28,Caixa
2025-11-07,Entrada,Recebimento Cliente,Liquidação boleto,500,4656264.28,BB-PJ
2025-11-07,Entrada,Recebimento Cliente,PIX cliente,42574.15,4698838.43,Itaú-PJ
2025-11-07,Entrada,Outras Receitas,Liquidação boleto,37498.63,4736337.06,Itaú-PJ
2025-11-07,Saída,Folha,Folha,-14141.42,4722195.64,Itaú-PJ
2025-11-07,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-20188.03,4702007.61,BB-PJ
2025-11-07,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12491.73,4689515.88,Itaú-PJ
2025-11-07,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15390.13,4674125.75,Itaú-PJ
2025-11-07,Saída,Frete,Frete,-9697.22,4664428.53,Itaú-PJ
2025-11-07,Saída,Energia/Util,Energia/Util,-38994.68,4625433.85,Itaú-PJ
2025-11-08,Saída,Impostos,Impostos,-24458.76,4600975.09,Itaú-PJ
2025-11-08,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-9852.96,4591122.13,Itaú-PJ
2025-11-08,Saída,Energia/Util,Energia/Util,-13611.91,4577510.22,Itaú-PJ
2025-11-08,Saída,Impostos,Impostos,-18765.24,4558744.98,Itaú-PJ
2025-11-08,Saída,Outras,Outras,-15480.8,4543264.18,Itaú-PJ
2025-11-08,Saída,Impostos,Impostos,-6444.76,4536819.42,Itaú-PJ
2025-11-09,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-10918.12,4525901.3,Itaú-PJ
2025-11-09,Saída,Folha,Folha,-2703.73,4523197.57,Itaú-PJ
2025-11-09,Saída,Marketing,Marketing,-18199.77,4504997.8,BB-PJ
2025-11-09,Saída,Folha,Folha,-10726.9,4494270.9,BB-PJ
2025-11-09,Saída,Marketing,Marketing,-7501.12,4486769.78,Itaú-PJ
2025-11-09,Saída,Folha,Folha,-5777.4,4480992.38,Itaú-PJ
2025-11-10,Entrada,Recebimento Cliente,PIX cliente,20012.45,4501004.83,Itaú-PJ
2025-11-10,Entrada,Recebimento Cliente,PIX cliente,51024.63,4552029.46,Caixa
2025-11-10,Entrada,Recebimento Cliente,Liquidação boleto,37446.3,4589475.76,BB-PJ
2025-11-10,Entrada,Outras Receitas,Liquidação boleto,16695.86,4606171.62,BB-PJ
2025-11-10,Entrada,Recebimento Cliente,Liquidação boleto,20071.8,4626243.42,Itaú-PJ
2025-11-10,Entrada,Recebimento Cliente,PIX cliente,45611.42,4671854.84,BB-PJ
2025-11-10,Entrada,Recebimento Cliente,Liquidação boleto,45826.15,4717680.99,Itaú-PJ
2025-11-10,Saída,Folha,Folha,-8803.62,4708877.37,Itaú-PJ
2025-11-10,Saída,Impostos,Impostos,-18047.66,4690829.71,BB-PJ
2025-11-10,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4596.23,4686233.48,Itaú-PJ
2025-11-10,Saída,Aluguel,Aluguel,-78000,4608233.48,Itaú-PJ
2025-11-10,Saída,Folha,Folha,-10776.33,4597457.15,Itaú-PJ
2025-11-11,Entrada,Recebimento Cliente,PIX cliente,19900.03,4617357.18,BB-PJ
2025-11-11,Entrada,Recebimento Cliente,PIX cliente,37025.56,4654382.74,Caixa
2025-11-11,Entrada,Outras Receitas,PIX cliente,30751.84,4685134.58,BB-PJ
2025-11-11,Entrada,Recebimento Cliente,Liquidação boleto,19109.8,4704244.38,Caixa
2025-11-11,Entrada,Recebimento Cliente,Liquidação boleto,19607.1,4723851.48,Itaú-PJ
2025-11-11,Entrada,Recebimento Cliente,PIX cliente,54909.53,4778761.01,Itaú-PJ
2025-11-11,Entrada,Recebimento Cliente,Liquidação boleto,3780.45,4782541.46,Itaú-PJ
2025-11-11,Saída,Folha,Folha,-2202.68,4780338.78,BB-PJ
2025-11-11,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15707.96,4764630.82,Itaú-PJ
2025-11-12,Entrada,Recebimento Cliente,PIX cliente,38355.33,4802986.15,Caixa
2025-11-12,Entrada,Recebimento Cliente,Liquidação boleto,26288.27,4829274.42,Itaú-PJ
2025-11-12,Entrada,Outras Receitas,PIX cliente,35641.36,4864915.78,BB-PJ
2025-11-12,Entrada,Recebimento Cliente,Liquidação boleto,28756.11,4893671.89,Itaú-PJ
2025-11-12,Entrada,Recebimento Cliente,Liquidação boleto,22893.13,4916565.02,Caixa
2025-11-12,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-18619.67,4897945.35,Itaú-PJ
2025-11-12,Saída,Frete,Frete,-4938.77,4893006.58,BB-PJ
2025-11-12,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14148.54,4878858.04,BB-PJ
2025-11-12,Saída,Impostos,Impostos,-4888.06,4873969.98,BB-PJ
2025-11-13,Entrada,Recebimento Cliente,Liquidação boleto,32303.71,4906273.69,Itaú-PJ
2025-11-13,Entrada,Recebimento Cliente,Liquidação boleto,26280.27,4932553.96,BB-PJ
2025-11-13,Entrada,Recebimento Cliente,PIX cliente,39167.79,4971721.75,BB-PJ
2025-11-13,Entrada,Recebimento Cliente,Liquidação boleto,19804.8,4991526.55,Itaú-PJ
2025-11-13,Saída,Folha,Folha,-11523.36,4980003.19,BB-PJ
2025-11-13,Saída,Frete,Frete,-11707.78,4968295.41,Itaú-PJ
2025-11-13,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-16644.23,4951651.18,BB-PJ
2025-11-13,Saída,Outras,Outras,-10715.38,4940935.8,BB-PJ
2025-11-14,Entrada,Recebimento Cliente,Liquidação boleto,27855.35,4968791.15,Caixa
2025-11-14,Entrada,Outras Receitas,PIX cliente,20166.84,4988957.99,BB-PJ
2025-11-14,Entrada,Recebimento Cliente,PIX cliente,42784.74,5031742.73,Itaú-PJ
2025-11-14,Entrada,Outras Receitas,PIX cliente,58133.33,5089876.06,BB-PJ
2025-11-14,Entrada,Recebimento Cliente,PIX cliente,24179.2,5114055.26,BB-PJ
2025-11-14,Entrada,Recebimento Cliente,PIX cliente,32457.07,5146512.33,BB-PJ
2025-11-14,Entrada,Outras Receitas,Liquidação boleto,30565.49,5177077.82,Itaú-PJ
2025-11-14,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8119.22,5168958.6,Itaú-PJ
2025-11-14,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8826.59,5160132.01,Itaú-PJ
2025-11-14,Saída,Folha,Folha,-5689.25,5154442.76,Itaú-PJ
2025-11-14,Saída,Impostos,Impostos,-3679.48,5150763.28,BB-PJ
2025-11-15,Saída,Folha,Folha,-20749.96,5130013.32,BB-PJ
2025-11-15,Saída,Outras,Outras,-3425.43,5126587.89,Itaú-PJ
2025-11-15,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-19978.18,5106609.71,BB-PJ
2025-11-15,Saída,Folha,Folha,-23161.11,5083448.6,Itaú-PJ
2025-11-16,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-16784.98,5066663.62,Itaú-PJ
2025-11-16,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-23328.39,5043335.23,Itaú-PJ
2025-11-16,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8667.09,5034668.14,BB-PJ
2025-11-17,Entrada,Outras Receitas,Liquidação boleto,39128.08,5073796.22,Itaú-PJ
2025-11-17,Entrada,Outras Receitas,PIX cliente,9949.75,5083745.97,Itaú-PJ
2025-11-17,Entrada,Outras Receitas,Liquidação boleto,6054.53,5089800.5,Itaú-PJ
2025-11-17,Entrada,Recebimento Cliente,PIX cliente,25049.73,5114850.23,Itaú-PJ
2025-11-17,Saída,Energia/Util,Energia/Util,-16576.63,5098273.6,BB-PJ
2025-11-17,Saída,Outras,Outras,-9537.46,5088736.14,Itaú-PJ
2025-11-18,Entrada,Outras Receitas,Liquidação boleto,31185.44,5119921.58,Itaú-PJ
2025-11-18,Entrada,Recebimento Cliente,PIX cliente,22972.33,5142893.91,Caixa
2025-11-18,Entrada,Recebimento Cliente,Liquidação boleto,25001.8,5167895.71,BB-PJ
2025-11-18,Entrada,Recebimento Cliente,PIX cliente,29823.05,5197718.76,Itaú-PJ
2025-11-18,Entrada,Recebimento Cliente,PIX cliente,36843.18,5234561.94,BB-PJ
2025-11-18,Entrada,Recebimento Cliente,Liquidação boleto,32486.38,5267048.32,BB-PJ
2025-11-18,Saída,Aluguel,Aluguel,-16415.7,5250632.62,BB-PJ
2025-11-18,Saída,Folha,Folha,-3789.86,5246842.76,Itaú-PJ
2025-11-18,Saída,Aluguel,Aluguel,-16478.77,5230363.99,Itaú-PJ
2025-11-19,Entrada,Recebimento Cliente,PIX cliente,49366.99,5279730.98,Itaú-PJ
2025-11-19,Entrada,Recebimento Cliente,Liquidação boleto,39271.68,5319002.66,Itaú-PJ
2025-11-19,Entrada,Recebimento Cliente,Liquidação boleto,26219.19,5345221.85,Itaú-PJ
2025-11-19,Entrada,Recebimento Cliente,PIX cliente,31523.32,5376745.17,Caixa
2025-11-19,Saída,Folha,Folha,-22137.29,5354607.88,Itaú-PJ
2025-11-19,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-14560.07,5340047.81,Itaú-PJ
2025-11-19,Saída,Frete,Frete,-10110.42,5329937.39,Itaú-PJ
2025-11-19,Saída,Folha,Folha,-610.13,5329327.26,Itaú-PJ
2025-11-19,Saída,Frete,Frete,-13944.36,5315382.9,Itaú-PJ
2025-11-20,Entrada,Recebimento Cliente,Liquidação boleto,16594.32,5331977.22,Itaú-PJ
2025-11-20,Entrada,Recebimento Cliente,Liquidação boleto,29373.49,5361350.71,Itaú-PJ
2025-11-20,Entrada,Recebimento Cliente,Liquidação boleto,23913.18,5385263.89,Itaú-PJ
2025-11-20,Entrada,Recebimento Cliente,Liquidação boleto,8583.89,5393847.78,Caixa
2025-11-20,Entrada,Recebimento Cliente,PIX cliente,41253.57,5435101.35,Itaú-PJ
2025-11-20,Entrada,Recebimento Cliente,Liquidação boleto,39777.77,5474879.12,Itaú-PJ
2025-11-20,Saída,Folha,Folha,-12640.55,5462238.57,BB-PJ
2025-11-20,Saída,Folha,Folha,-11222.97,5451015.6,Itaú-PJ
2025-11-20,Saída,Folha,Folha,-11220.51,5439795.09,Itaú-PJ
2025-11-20,Saída,Folha,Folha,-19984.81,5419810.28,BB-PJ
2025-11-20,Saída,Folha,Folha,-7935.88,5411874.4,BB-PJ
2025-11-20,Saída,Outras,Outras,-20566.37,5391308.03,BB-PJ
2025-11-21,Entrada,Recebimento Cliente,Liquidação boleto,22450.96,5413758.99,Itaú-PJ
2025-11-21,Entrada,Recebimento Cliente,Liquidação boleto,48323.98,5462082.97,BB-PJ
2025-11-21,Entrada,Outras Receitas,PIX cliente,19857.32,5481940.29,Itaú-PJ
2025-11-21,Entrada,Recebimento Cliente,Liquidação boleto,13967.09,5495907.38,Itaú-PJ
2025-11-21,Entrada,Recebimento Cliente,Liquidação boleto,19705.07,5515612.45,Itaú-PJ
2025-11-21,Saída,Aluguel,Aluguel,-23697.89,5491914.56,Itaú-PJ
2025-11-21,Saída,Aluguel,Aluguel,-23183.8,5468730.76,BB-PJ
2025-11-21,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4391.66,5464339.1,Itaú-PJ
2025-11-21,Saída,Frete,Frete,-18916.41,5445422.69,BB-PJ
2025-11-22,Saída,Folha,Folha,-23152.0,5422270.69,Itaú-PJ
2025-11-22,Saída,Aluguel,Aluguel,-30294.84,5391975.85,BB-PJ
2025-11-22,Saída,Outras,Outras,-12999.82,5378976.03,BB-PJ
2025-11-22,Saída,Impostos,Impostos,-16540.21,5362435.82,BB-PJ
2025-11-22,Saída,Folha,Folha,-3185.87,5359249.95,BB-PJ
2025-11-23,Saída,Marketing,Marketing,-12037.3,5347212.65,Itaú-PJ
2025-11-23,Saída,Folha,Folha,-22189.35,5325023.3,Itaú-PJ
2025-11-23,Saída,Frete,Frete,-22656.98,5302366.32,Itaú-PJ
2025-11-23,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-24877.22,5277489.1,BB-PJ
2025-11-23,Saída,Frete,Frete,-20351.92,5257137.18,BB-PJ
2025-11-23,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-28614.99,5228522.19,BB-PJ
2025-11-24,Entrada,Recebimento Cliente,Liquidação boleto,26983.63,5255505.82,BB-PJ
2025-11-24,Entrada,Recebimento Cliente,PIX cliente,31724.2,5287230.02,Itaú-PJ
2025-11-24,Entrada,Recebimento Cliente,PIX cliente,18004.68,5305234.7,BB-PJ
2025-11-24,Entrada,Recebimento Cliente,PIX cliente,23045.16,5328279.86,Itaú-PJ
2025-11-24,Entrada,Outras Receitas,Liquidação boleto,44482.74,5372762.6,BB-PJ
2025-11-24,Entrada,Recebimento Cliente,PIX cliente,16153.96,5388916.56,Itaú-PJ
2025-11-24,Entrada,Recebimento Cliente,Liquidação boleto,48414.81,5437331.37,Itaú-PJ
2025-11-24,Saída,Marketing,Marketing,-10564.23,5426767.14,Itaú-PJ
2025-11-24,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-9369.15,5417397.99,Itaú-PJ
2025-11-25,Entrada,Recebimento Cliente,Liquidação boleto,15804.95,5433202.94,Itaú-PJ
2025-11-25,Entrada,Recebimento Cliente,Liquidação boleto,29491.56,5462694.5,Itaú-PJ
2025-11-25,Entrada,Recebimento Cliente,Liquidação boleto,44035.45,5506729.95,Itaú-PJ
2025-11-25,Entrada,Outras Receitas,PIX cliente,28386.14,5535116.09,Itaú-PJ
2025-11-25,Entrada,Recebimento Cliente,Liquidação boleto,26081.35,5561197.44,Itaú-PJ
2025-11-25,Entrada,Outras Receitas,Liquidação boleto,42884.03,5604081.47,Itaú-PJ
2025-11-25,Entrada,Recebimento Cliente,Liquidação boleto,47307.69,5651389.16,Itaú-PJ
2025-11-25,Saída,Marketing,Marketing,-5600.51,5645788.65,BB-PJ
2025-11-25,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-22209.83,5623578.82,Itaú-PJ
2025-11-25,Saída,Aluguel,Aluguel,-9317.49,5614261.33,Itaú-PJ
2025-11-25,Saída,Outras,Outras,-15439.16,5598822.17,BB-PJ
2025-11-25,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4006.8,5594815.37,Itaú-PJ
2025-11-25,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-17904.0,5576911.37,Itaú-PJ
2025-11-26,Entrada,Recebimento Cliente,Liquidação boleto,28724.29,5605635.66,Itaú-PJ
2025-11-26,Entrada,Recebimento Cliente,PIX cliente,43854.26,5649489.92,Caixa
2025-11-26,Entrada,Recebimento Cliente,Liquidação boleto,24001.19,5673491.11,Itaú-PJ
2025-11-26,Saída,Folha,Folha,-22822.56,5650668.55,Itaú-PJ
2025-11-26,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-10635.96,5640032.59,Itaú-PJ
2025-11-27,Entrada,Outras Receitas,Liquidação boleto,8146.68,5648179.27,BB-PJ
2025-11-27,Entrada,Recebimento Cliente,Liquidação boleto,12977.82,5661157.09,Caixa
2025-11-27,Entrada,Outras Receitas,Liquidação boleto,29110.53,5690267.62,BB-PJ
2025-11-27,Saída,Aluguel,Aluguel,-8494.21,5681773.41,Itaú-PJ
2025-11-27,Saída,Marketing,Marketing,-28190.42,5653582.99,Itaú-PJ
2025-11-27,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-4600.91,5648982.08,Itaú-PJ
2025-11-27,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-24491.85,5624490.23,Itaú-PJ
2025-11-27,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-20422.77,5604067.46,BB-PJ
2025-11-28,Entrada,Recebimento Cliente,Liquidação boleto,34529.66,5638597.12,Itaú-PJ
2025-11-28,Entrada,Outras Receitas,PIX cliente,7593.0,5646190.12,Itaú-PJ
2025-11-28,Entrada,Recebimento Cliente,Liquidação boleto,9948.73,5656138.85,BB-PJ
2025-11-28,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-15216.81,5640922.04,Itaú-PJ
2025-11-28,Saída,Energia/Util,Energia/Util,-21287.89,5619634.15,Itaú-PJ
2025-11-28,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-10123.08,5609511.07,BB-PJ
2025-11-28,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8083.27,5601427.8,Itaú-PJ
2025-11-29,Saída,Folha,Folha,-20506.18,5580921.62,Itaú-PJ
2025-11-29,Saída,Frete,Frete,-28395.39,5552526.23,Itaú-PJ
2025-11-30,Saída,Outras,Outras,-2657.0,5549869.23,Itaú-PJ
2025-11-30,Saída,Folha,Folha,-18053.08,5531816.15,Itaú-PJ
2025-11-30,Saída,Frete,Frete,-12519.96,5519296.19,Itaú-PJ
2025-11-30,Saída,Energia/Util,Energia/Util,-10641.28,5508654.91,Itaú-PJ
2025-12-01,Entrada,Recebimento Cliente,Liquidação boleto,39394.14,5548049.05,Itaú-PJ
2025-12-01,Entrada,Recebimento Cliente,PIX cliente,33823.76,5581872.81,Itaú-PJ
2025-12-01,Entrada,Recebimento Cliente,Liquidação boleto,37498.96,5619371.77,BB-PJ
2025-12-01,Saída,Frete,Frete,-5021.59,5614350.18,Itaú-PJ
2025-12-01,Saída,Marketing,Marketing,-12084.63,5602265.55,BB-PJ
2025-12-02,Entrada,Recebimento Cliente,PIX cliente,26214.51,5628480.06,Itaú-PJ
2025-12-02,Entrada,Outras Receitas,Liquidação boleto,29669.04,5658149.1,BB-PJ
2025-12-02,Entrada,Recebimento Cliente,Liquidação boleto,46224.66,5704373.76,BB-PJ
2025-12-02,Entrada,Recebimento Cliente,Liquidação boleto,16006.37,5720380.13,Itaú-PJ
2025-12-02,Entrada,Recebimento Cliente,Liquidação boleto,26338.18,5746718.31,Caixa
2025-12-02,Saída,Impostos,Impostos,-10558.88,5736159.43,BB-PJ
2025-12-02,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-7389.7,5728769.73,Itaú-PJ
2025-12-02,Saída,Outras,Outras,-19603.21,5709166.52,BB-PJ
2025-12-02,Saída,Aluguel,Aluguel,-21377.11,5687789.41,Itaú-PJ
2025-12-02,Saída,Folha,Folha,-11443.55,5676345.86,Itaú-PJ
2025-12-02,Saída,Impostos,Impostos,-2222.34,5674123.52,Itaú-PJ
2025-12-03,Entrada,Recebimento Cliente,PIX cliente,42566.9,5716690.42,Itaú-PJ
2025-12-03,Entrada,Outras Receitas,PIX cliente,32692.67,5749383.09,BB-PJ
2025-12-03,Entrada,Recebimento Cliente,Liquidação boleto,36996.29,5786379.38,Itaú-PJ
2025-12-03,Entrada,Outras Receitas,PIX cliente,25411.78,5811791.16,Itaú-PJ
2025-12-03,Saída,Outras,Outras,-19396.11,5792395.05,BB-PJ
2025-12-03,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-13902.9,5778492.15,Itaú-PJ
2025-12-03,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-8540.64,5769951.51,BB-PJ
2025-12-04,Entrada,Outras Receitas,Liquidação boleto,34407.68,5804359.19,BB-PJ
2025-12-04,Entrada,Recebimento Cliente,PIX cliente,23777.24,5828136.43,BB-PJ
2025-12-04,Entrada,Recebimento Cliente,Liquidação boleto,7342.72,5835479.15,Caixa
2025-12-04,Entrada,Recebimento Cliente,Liquidação boleto,30220.23,5865699.38,Caixa
2025-12-04,Entrada,Recebimento Cliente,Liquidação boleto,28647.45,5894346.83,Itaú-PJ
2025-12-04,Saída,Folha,Folha,-36278.42,5858068.41,BB-PJ
2025-12-04,Saída,Frete,Frete,-12564.53,5845503.88,Itaú-PJ
2025-12-04,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-2870.62,5842633.26,BB-PJ
2025-12-04,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-19781.18,5822852.08,BB-PJ
2025-12-04,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-3373.69,5819478.39,BB-PJ
2025-12-05,Entrada,Recebimento Cliente,Liquidação boleto,27709.22,5847187.61,Itaú-PJ
2025-12-05,Entrada,Recebimento Cliente,Liquidação boleto,29417.5,5876605.11,Caixa
2025-12-05,Entrada,Recebimento Cliente,PIX cliente,29947.62,5906552.73,Itaú-PJ
2025-12-05,Entrada,Outras Receitas,Liquidação boleto,30193.9,5936746.63,BB-PJ
2025-12-05,Entrada,Recebimento Cliente,PIX cliente,23818.61,5960565.24,Itaú-PJ
2025-12-05,Entrada,Recebimento Cliente,PIX cliente,17920.56,5978485.8,BB-PJ
2025-12-05,Entrada,Recebimento Cliente,Liquidação boleto,23121.12,6001606.92,Itaú-PJ
2025-12-05,Saída,Aluguel,Aluguel,-24834.55,5976772.37,Itaú-PJ
2025-12-05,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-23833.75,5952938.62,Itaú-PJ
2025-12-06,Saída,Outras,Outras,-13285.23,5939653.39,BB-PJ
2025-12-06,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-12903.77,5926749.62,Itaú-PJ
2025-12-06,Saída,Marketing,Marketing,-2968.95,5923780.67,Itaú-PJ
2025-12-07,Saída,Folha,Folha,-10084.45,5913696.22,Itaú-PJ
2025-12-07,Saída,Marketing,Marketing,-13388.29,5900307.93,Itaú-PJ
2025-12-07,Saída,Pagamento Fornecedor,Pagamento Fornecedor,-5659.75,5894648.18,Itaú-PJ
2025-12-07,Saída,Outras,Outras,-17583.81,5877064.37,Itaú-PJ
2025-12-08,Entrada,Recebimento Cliente,Liquidação boleto,54384.73,5931449.1,Itaú-PJ
2025-12-08,Entrada,Recebimento Cliente,Liquidação boleto,27007.0,5958456.1,BB-PJ
2025-12-08,Entrada,Recebimento Cliente,Liquidação boleto,8859.55,5967315.65,Itaú-PJ
